                        time,              drag_Gamma_0_2,              lift_Gamma_0_2
      3.4399999999999706e+00,     -8.4315807308683109e+08,      1.9403269755250256e+09
      3.4499999999999704e+00,      3.7234690494663522e+07,     -2.4065856979540697e+08
      3.4599999999999702e+00,      1.5084618886596820e+08,     -1.0547385279507490e+08
      3.4699999999999700e+00,      5.1896147217472263e+07,     -1.0044099036978076e+08
      3.4799999999999698e+00,     -1.3465689688083895e+07,     -5.0279931206605151e+07
      3.4899999999999696e+00,     -1.1624738308318645e+07,     -3.4416387129806630e+07
      3.4999999999999694e+00,      5.5776695486655310e+07,      2.8576481653685474e+08
      3.5099999999999691e+00,      9.4415218577116475e+07,      9.5619641576461375e+07
      3.5199999999999689e+00,      1.2582524479005830e+07,      3.7565440028421551e+07
      3.5299999999999687e+00,     -3.8581221160066569e+08,      5.7856709126922078e+07
      3.5399999999999685e+00,      1.1632289563121611e+08,     -2.8229843660576117e+08
      3.5499999999999683e+00,     -2.5436144580496472e+08,      4.6460690250499502e+07
      3.5599999999999681e+00,      6.1815117886481695e+07,      8.2382965204970688e+07
      3.5699999999999679e+00,      2.0083519203472096e+08,      2.3569300388060796e+08
      3.5799999999999677e+00,     -8.1079185897485220e+08,     -4.2091204223684126e+08
      3.5899999999999674e+00,     -3.7228274268098682e+07,     -1.0347199602924461e+07
      3.5999999999999672e+00,     -4.2165171957473271e+05,     -2.6789522982592783e+06
      3.6099999999999670e+00,     -4.1675254763727248e+08,     -8.8875524726141536e+08
      3.6199999999999668e+00,      5.2790880067904413e+08,      3.2800668994335616e+08
      3.6299999999999666e+00,     -2.7277946190572989e+08,      3.7688697939749265e+08
      3.6399999999999664e+00,     -2.4037137717248918e+06,      7.3190541662603309e+06
      3.6499999999999662e+00,      1.4778907840776786e+07,     -1.1087420576844208e+07
      3.6599999999999659e+00,      1.5284727478865154e+07,     -5.2233445452238694e+06
      3.6699999999999657e+00,      1.3984365166738944e+07,      7.3234861642638566e+06
      3.6799999999999655e+00,      6.3959906396377748e+06,     -1.9570475312302615e+07
      3.6899999999999653e+00,      6.3511896640262246e+07,     -4.6912415065041771e+06
      3.6999999999999651e+00,      1.1794811390897551e+08,     -2.1315794884031284e+08
      3.7099999999999649e+00,      1.3364135590849414e+07,     -1.5796834184380924e+07
      3.7199999999999647e+00,      2.9021849506231621e+07,     -8.7652868108354107e+07
      3.7299999999999645e+00,      7.0985911954370707e+07,      2.5127451404693481e+08
      3.7399999999999642e+00,     -4.1501549735647023e+08,     -5.9819406066940837e+06
      3.7499999999999640e+00,     -7.5607234453676390e+06,     -2.1081686298887547e+07
      3.7599999999999638e+00,     -1.3606222470859580e+07,      2.4831012526409323e+06
      3.7699999999999636e+00,     -1.1715967572097388e+08,      7.5735055822499231e+07
      3.7799999999999634e+00,      3.4139832004238319e+08,     -5.2603269379092893e+06
      3.7899999999999632e+00,      1.6114942591508627e+06,      2.2158817535439678e+07
      3.7999999999999630e+00,      2.5199026652301699e+07,      2.1224712215302324e+08
      3.8099999999999627e+00,      1.2204457921264242e+08,      6.2618314209177978e+07
      3.8199999999999625e+00,     -7.2017092782628722e+05,      3.1407960031107343e+06
      3.8299999999999623e+00,     -6.2001246484951535e+06,     -1.4847113784101808e+07
      3.8399999999999621e+00,     -6.8182171157814283e+06,     -1.4234151090409400e+07
      3.8499999999999619e+00,     -6.4575956787173934e+06,     -2.1585955628169142e+06
      3.8599999999999617e+00,     -4.9204601974451430e+06,      2.7382311998337605e+06
      3.8699999999999615e+00,     -3.1166555421912831e+08,      1.0796333464714555e+08
      3.8799999999999613e+00,     -3.2279183744178259e+08,     -9.6055365065002933e+07
      3.8899999999999610e+00,     -1.3837328543034649e+08,      8.1684992967019230e+07
      3.8999999999999608e+00,     -5.6671415815706439e+06,      1.3535726417478200e+07
      3.9099999999999606e+00,     -1.0673228921118286e+06,     -1.1754662725182891e+07
      3.9199999999999604e+00,     -3.0307131985644841e+08,     -2.3524429558533099e+08
      3.9299999999999602e+00,      2.5506672318504357e+08,     -1.2073867489525623e+09
      3.9399999999999600e+00,      4.3314526836510718e+07,      8.5721895531386241e+07
      3.9499999999999598e+00,     -6.8745019764754288e+06,     -1.7493590185170684e+07
      3.9599999999999596e+00,     -1.0721857182429060e+08,      3.3666138350478463e+07
      3.9699999999999593e+00,      2.9919062199772567e+07,     -1.1333086603042553e+08
      3.9799999999999591e+00,     -4.6517561531286344e+07,      5.0597355508085951e+07
      3.9899999999999589e+00,     -1.1104561978035824e+08,     -1.0023808715110889e+08
      3.9999999999999587e+00,     -2.3427471020260918e+08,     -6.7063143964349456e+07
      4.0099999999999589e+00,      2.1807685987950921e+08,      3.4979514880627996e+08
      4.0199999999999587e+00,      1.5356418557134855e+08,     -4.3870575866274461e+07
      4.0299999999999585e+00,      6.2459118102038234e+07,      9.3937413234852582e+07
      4.0399999999999583e+00,      2.7558370277924528e+06,     -7.0163111432376057e+06
      4.0499999999999581e+00,      1.5135127146747762e+08,     -8.5003426077776685e+07
      4.0599999999999579e+00,      2.5390918504494649e+08,      2.7487323692194249e+07
      4.0699999999999577e+00,      1.9362632626154608e+08,     -3.6278950768999808e+07
      4.0799999999999574e+00,      4.5048042274975665e+07,     -1.6299622650449805e+07
      4.0899999999999572e+00,      3.2921651039769866e+07,     -5.6797787021391951e+07
      4.0999999999999570e+00,      2.5912844843679637e+07,      8.1657452090180635e+07
      4.1099999999999568e+00,      4.7586934326553486e+07,      5.3311749896409929e+07
      4.1199999999999566e+00,      3.4279087999399686e+08,      3.5194834668101841e+08
      4.1299999999999564e+00,      7.7538604755810368e+08,     -3.9965572245364022e+08
      4.1399999999999562e+00,      8.4341203117066360e+08,     -1.3774879504912217e+09
      4.1499999999999559e+00,     -1.1900614218569678e+08,     -1.3043509630455083e+08
      4.1599999999999557e+00,      1.8230275739992970e+08,     -1.7134920977334940e+09
      4.1699999999999555e+00,     -1.1587435471256855e+08,     -1.7718127705634972e+08
      4.1799999999999553e+00,      9.8104008428125754e+06,      2.2442544029098060e+06
      4.1899999999999551e+00,      2.0355314561385398e+06,      1.7668906091653451e+07
      4.1999999999999549e+00,     -1.0915731561690299e+07,      8.7034522655844763e+06
      4.2099999999999547e+00,     -2.4290332970718123e+07,      4.4704271925061168e+06
      4.2199999999999545e+00,     -1.6313845408058317e+09,      3.5424560271180266e+08
      4.2299999999999542e+00,     -8.7021348095320267e+10,     -1.5134430884909208e+10
      4.2399999999999540e+00,      1.5872205384418230e+09,     -5.5868490134307647e+08
      4.2499999999999538e+00,      1.0749287914319432e+09,      3.7595352954686755e+08
      4.2599999999999536e+00,     -1.2484016032852030e+09,     -4.0959921108236390e+08
      4.2699999999999534e+00,      3.9939858346668591e+09,      2.3549923861872573e+09
      4.2799999999999532e+00,      1.7046570546522412e+09,     -3.7447947088171086e+09
      4.2899999999999530e+00,     -2.7126381284202129e+07,     -1.4509937644205973e+08
      4.2999999999999527e+00,     -2.8943133292131331e+07,      1.5144889713702444e+06
      4.3099999999999525e+00,      9.6542085540735722e+05,     -5.1201723428749088e+06
      4.3199999999999523e+00,      1.5561801707108817e+08,     -3.1053865660006639e+07
      4.3299999999999521e+00,      8.6497869966275126e+07,     -1.0489836678577864e+08
      4.3399999999999519e+00,      4.7823423370537058e+07,     -1.0861352498187810e+08
      4.3499999999999517e+00,      4.2003824126744777e+07,     -7.1287924927334711e+07
      4.3599999999999515e+00,     -1.4034142476784047e+07,     -5.0843936850461468e+07
      4.3699999999999513e+00,      4.6146644343186039e+06,     -2.4783873348464947e+07
      4.3799999999999510e+00,      2.7285681028995204e+08,     -1.8431835821699664e+08
      4.3899999999999508e+00,      1.7101297131092272e+09,      2.3665824453678799e+09
      4.3999999999999506e+00,     -2.1135218662368771e+08,     -7.6702968486666493e+06
      4.4099999999999504e+00,     -5.8517730776190639e+07,     -7.7206004379279041e+08
      4.4199999999999502e+00,     -6.3695874910284877e+07,      9.0406752554252237e+07
      4.4299999999999500e+00,     -6.3117521504121885e+07,      3.2933653416394666e+07
      4.4399999999999498e+00,     -2.8504167497380912e+07,     -5.0776008794290692e+07
      4.4499999999999496e+00,      5.1644378209890634e+07,      4.5899655074037887e+07
      4.4599999999999493e+00,      1.0444756308854328e+08,     -6.5736625974479213e+07
      4.4699999999999491e+00,     -3.1927015312189490e+07,      6.0260447951941915e+07
      4.4799999999999489e+00,      2.3676656105763353e+07,      4.8882342849111594e+07
      4.4899999999999487e+00,      1.3223462459134869e+07,     -8.2233656196564334e+06
      4.4999999999999485e+00,     -3.0081528678339109e+07,      6.5744427126448803e+07
      4.5099999999999483e+00,      1.9745266469377074e+08,      7.9519107095284417e+07
      4.5199999999999481e+00,     -9.8709855286902845e+07,     -7.5638044384299710e+07
      4.5299999999999478e+00,      2.5027968376400974e+05,     -2.4168482910106875e+07
      4.5399999999999476e+00,     -2.7429804301427514e+06,      2.1310015933751985e+06
      4.5499999999999474e+00,      1.0657847797444230e+07,      6.9251659724798836e+06
      4.5599999999999472e+00,      7.7577739802850038e+06,      4.5471082235037468e+07
      4.5699999999999470e+00,      9.2749687118626013e+06,     -2.4482722826582126e+07
      4.5799999999999468e+00,      2.5449146530542314e+07,      6.1054498932119921e+07
      4.5899999999999466e+00,     -7.4175646186086702e+08,      8.8862714555327785e+08
      4.5999999999999464e+00,     -4.9931872729375100e+08,     -1.9196013187271401e+08
      4.6099999999999461e+00,      7.5120951430071425e+08,     -4.3764610139294499e+08
      4.6199999999999459e+00,     -3.5709714091681843e+09,     -8.1389971661259794e+09
      4.6299999999999457e+00,     -2.6118196484640831e+08,      1.0642661320409291e+09
      4.6399999999999455e+00,     -9.3039192820075005e+06,      7.1293460441630527e+07
      4.6499999999999453e+00,     -2.0954185397868484e+08,     -1.9121257350647816e+08
      4.6599999999999451e+00,      2.8803205628822124e+08,     -3.0295939659003776e+08
      4.6699999999999449e+00,     -1.9380059441195140e+06,      7.3822173186192513e+07
      4.6799999999999446e+00,      8.8793107936517093e+06,     -1.5137984542447213e+07
      4.6899999999999444e+00,     -9.4194762095927045e+07,      1.8499851643774897e+08
      4.6999999999999442e+00,      2.8403022867440777e+09,      1.1998868042601080e+09
      4.7099999999999440e+00,     -1.9115682218984985e+08,      5.0405390581184709e+08
      4.7199999999999438e+00,     -4.1078417172630584e+08,     -1.3698985663848644e+08
      4.7299999999999436e+00,     -2.1886696241993055e+07,     -3.0000740962374854e+08
      4.7399999999999434e+00,     -3.8737162276304042e+08,     -1.7431202984082729e+08
      4.7499999999999432e+00,     -2.8114056004446063e+07,      4.4651939812856100e+07
      4.7599999999999429e+00,      4.5978856912802577e+08,      3.2892437536108899e+08
      4.7699999999999427e+00,      3.7884129627313261e+09,      2.3016534124879255e+09
      4.7799999999999425e+00,      4.9514721400080100e+07,      3.8057260188315970e+08
      4.7899999999999423e+00,     -1.8947604351156718e+08,     -9.1672765793255672e+07
      4.7999999999999421e+00,     -8.5712625906898782e+07,     -3.8690115393035226e+07
      4.8099999999999419e+00,     -1.9943203653166899e+08,      1.3221108680745131e+08
      4.8199999999999417e+00,      2.1428014478862353e+07,     -1.8096989327110365e+07
      4.8299999999999415e+00,      6.6214647833609954e+06,      7.5161775728809182e+06
      4.8399999999999412e+00,      1.1679146262413054e+06,     -5.0467004597964585e+06
      4.8499999999999410e+00,     -5.3296134129332101e+08,     -2.3005385737762433e+08
      4.8599999999999408e+00,     -8.0491281651828313e+08,      5.4491105486191237e+08
      4.8699999999999406e+00,      1.1959705904868021e+09,     -1.2451803836991425e+08
      4.8799999999999404e+00,      7.9509541153214425e+06,      7.7031448481895402e+07
      4.8899999999999402e+00,     -2.0257310600667754e+08,     -1.0810813619832354e+07
      4.8999999999999400e+00,     -7.7845505126396716e+08,     -2.7816216171291029e+08
      4.9099999999999397e+00,     -5.1698922867798257e+08,      1.4821015866926906e+09
      4.9199999999999395e+00,     -8.6139763589712918e+07,     -3.0539204528077310e+08
      4.9299999999999393e+00,     -1.0074914801587850e+07,     -1.4884836939208802e+07
      4.9399999999999391e+00,     -5.5354106778034382e+07,      5.4172657872300498e+07
      4.9499999999999389e+00,     -8.0989375697890472e+08,     -1.8279221762663880e+08
      4.9599999999999387e+00,     -4.9420348103866592e+07,     -4.9648968553663678e+07
      4.9699999999999385e+00,      1.0307990226199074e+08,      3.7404159051406419e+08
      4.9799999999999383e+00,     -6.1156680964674830e+08,     -1.5663527088840761e+09
      4.9899999999999380e+00,      4.9173921730581576e+08,      1.9131002008974876e+07
      4.9999999999999378e+00,      1.2629040944039686e+08,     -4.9297469618660517e+07
      5.0099999999999376e+00,     -2.9434568717008132e+08,      1.1556681209643373e+09
      5.0199999999999374e+00,      1.2579502141456840e+09,      9.8146332964640832e+08
      5.0299999999999372e+00,      3.8772314441873446e+07,      1.2962900443113342e+08
      5.0399999999999370e+00,      6.0980945974997498e+07,      6.0232851967400059e+07
      5.0499999999999368e+00,      1.1520151838090293e+07,      3.7791303452075221e+07
      5.0599999999999365e+00,     -3.0870332102107811e+08,      3.5081373793634331e+08
      5.0699999999999363e+00,      7.7086790497735962e+06,     -3.3720277674681157e+07
      5.0799999999999361e+00,     -9.7910644785164185e+06,      1.1638973016523488e+06
      5.0899999999999359e+00,      4.6404237885984564e+06,      4.0079345003876057e+06
      5.0999999999999357e+00,      6.2635934771115370e+06,     -2.4780771827967972e+06
      5.1099999999999355e+00,     -5.1937407305252127e+07,     -1.2459238268174503e+07
      5.1199999999999353e+00,      1.8417973843588591e+08,      5.3142511352430087e+08
      5.1299999999999351e+00,     -1.4089442944551356e+09,     -2.7738157344142942e+09
      5.1399999999999348e+00,      7.6549692161064327e+07,     -2.3140094829064456e+08
      5.1499999999999346e+00,     -1.0445207322908130e+08,      3.4149330587903750e+08
      5.1599999999999344e+00,      5.8615936290056407e+06,     -3.0647308689411137e+07
      5.1699999999999342e+00,      6.1611547558896899e+08,      2.9072135571944016e+08
      5.1799999999999340e+00,      1.4387748108202592e+06,      1.8629800507451546e+08
      5.1899999999999338e+00,     -2.8168653674452141e+07,      9.0111422912928072e+04
      5.1999999999999336e+00,      2.1258036586993396e+07,     -6.8848901116748368e+06
      5.2099999999999334e+00,      2.8511234065713268e+06,      1.6993906562689818e+07
      5.2199999999999331e+00,      8.3590092273470193e+07,     -6.1597376638973072e+07
      5.2299999999999329e+00,      1.1113622994581711e+08,      2.3676139606729869e+07
      5.2399999999999327e+00,     -3.1830451065840447e+08,     -1.7701557876536602e+08
      5.2499999999999325e+00,      8.2944369768714130e+08,      9.0855243609571552e+08
      5.2599999999999323e+00,     -2.4449182303080328e+07,     -7.2793106445440752e+06
      5.2699999999999321e+00,     -2.7765165640075129e+08,     -1.7735247477902225e+08
      5.2799999999999319e+00,      4.4079523241498604e+07,     -5.9015739123729162e+07
      5.2899999999999316e+00,     -6.0816941136468472e+06,      2.2408701380907319e+07
      5.2999999999999314e+00,     -5.1724771731438534e+06,      4.6904775173041914e+06
      5.3099999999999312e+00,     -7.8031840960390627e+07,     -1.8966018737067264e+07
      5.3199999999999310e+00,     -3.8930711762864673e+11,      1.0313961566023134e+12
      5.3299999999999308e+00,     -6.9712214102004187e+11,      5.3370776642102509e+10
      5.3399999999999306e+00,      4.3488966807551971e+11,     -2.9787141247164856e+10
      5.3499999999999304e+00,     -5.2055161228404067e+07,      2.4969896933235563e+06
      5.3599999999999302e+00,     -1.4596405256097907e+08,      1.2887226807622230e+08
      5.3699999999999299e+00,     -1.4927805982962143e+09,      1.2928071033358920e+09
      5.3799999999999297e+00,     -3.8639290248889885e+09,     -7.7368190558807678e+09
      5.3899999999999295e+00,     -8.1841121122256577e+08,     -3.6776417015908265e+08
      5.3999999999999293e+00,      3.5244859178755677e+08,      1.1795481967365155e+08
      5.4099999999999291e+00,     -1.9505952465573296e+07,     -2.0068238818703568e+08
      5.4199999999999289e+00,     -1.6126536579310280e+08,     -1.6431188259782010e+08
      5.4299999999999287e+00,     -5.6511172063607067e+07,     -1.3301286708743070e+08
      5.4399999999999284e+00,      4.3556961547141045e+07,      5.7460714596010193e+07
      5.4499999999999282e+00,      1.2378282486716521e+08,     -4.9268546241476744e+07
      5.4599999999999280e+00,      5.3004411626682985e+08,     -9.6818658690797544e+08
      5.4699999999999278e+00,      7.5192733496931469e+08,      4.3364017777282864e+08
      5.4799999999999276e+00,     -1.0312888937824923e+10,     -1.0232599745528595e+10
      5.4899999999999274e+00,      6.7123893062976658e+08,      1.5557553847405922e+08
      5.4999999999999272e+00,     -6.4736653946856890e+09,     -1.1126628484236524e+09
      5.5099999999999270e+00,      1.7236627402749211e+08,     -3.9092274167394269e+08
      5.5199999999999267e+00,      1.1389703736667719e+07,     -1.9024941158997584e+07
      5.5299999999999265e+00,      1.5996720920427414e+07,     -1.0580662698274960e+08
      5.5399999999999263e+00,     -1.4074834645612732e+07,      3.5761257282505795e+07
      5.5499999999999261e+00,      2.1506124992985982e+08,     -1.2958377367425318e+08
      5.5599999999999259e+00,      2.8507192604301572e+08,     -2.7737093257181543e+08
      5.5699999999999257e+00,      1.5312965490708411e+09,      5.1047488105879527e+08
      5.5799999999999255e+00,     -2.6065820157157505e+08,      6.0502907757668281e+08
      5.5899999999999253e+00,      9.5090276655240953e+07,      1.3027161543452585e+08
      5.5999999999999250e+00,     -5.0170203009145766e+07,     -3.1839609409054993e+06
      5.6099999999999248e+00,      9.3443785368377417e+07,     -7.3991858638818581e+06
      5.6199999999999246e+00,      2.9690406900956377e+07,     -5.0226765682750039e+07
      5.6299999999999244e+00,      6.9259595494251847e+06,      1.6143528951815650e+07
      5.6399999999999242e+00,     -1.3389481841198739e+07,     -5.1841180130222635e+06
      5.6499999999999240e+00,      3.4431742715013046e+06,     -8.3546468418589924e+06
      5.6599999999999238e+00,      9.2978729027239215e+08,      2.8838526249391931e+08
      5.6699999999999235e+00,      9.7579059704767275e+08,     -1.8734198002431953e+09
      5.6799999999999233e+00,      3.4829784446467221e+08,      4.4729859605810726e+08
      5.6899999999999231e+00,      8.5678617705642879e+06,      1.2149319135438528e+07
      5.6999999999999229e+00,      1.3065439599743519e+09,     -3.7288450658681653e+07
      5.7099999999999227e+00,      7.1656799822027206e+07,     -1.2906415807270166e+08
      5.7199999999999225e+00,      1.2410167924211278e+09,      3.4108324259528142e+08
      5.7299999999999223e+00,      2.0020802849790785e+08,      9.8778859658157513e+07
      5.7399999999999221e+00,     -2.5932678334961116e+07,      2.7221232500938930e+07
      5.7499999999999218e+00,      8.6359283118626207e+07,      7.8568826720261261e+07
      5.7599999999999216e+00,     -2.5394672345847387e+07,     -1.2790729407078931e+08
      5.7699999999999214e+00,      5.8834769454628602e+07,      9.9633678559272632e+07
      5.7799999999999212e+00,     -2.5482247714760792e+07,      1.0059918901103135e+07
      5.7899999999999210e+00,     -1.5328122947758470e+07,      1.2268108714989950e+08
      5.7999999999999208e+00,     -1.0861605282129830e+08,      6.6090088448448256e+07
      5.8099999999999206e+00,     -3.2889934389771245e+07,      9.2429859197945878e+07
      5.8199999999999203e+00,     -3.7750432502605450e+08,      1.5617019097497863e+08
      5.8299999999999201e+00,      1.9591680980488050e+08,      5.0899368627724387e+07
      5.8399999999999199e+00,      1.2210137873565722e+07,      3.1864790553474780e+07
      5.8499999999999197e+00,      7.2704499905081289e+06,      5.1326863427369650e+06
      5.8599999999999195e+00,     -1.1006818976332609e+07,      2.2470970443321910e+07
      5.8699999999999193e+00,      9.8639885556986749e+07,     -1.1344943885810572e+08
      5.8799999999999191e+00,     -3.3303305699926388e+08,      1.7237984556933850e+08
      5.8899999999999189e+00,     -1.0121187678109574e+08,      7.7488607528751614e+06
      5.8999999999999186e+00,      6.1839103918909207e+07,     -2.6629955014999989e+07
      5.9099999999999184e+00,      1.1311712578211945e+08,      7.8178201201067045e+07
      5.9199999999999182e+00,     -5.9080773404891348e+08,      1.8015518075493581e+09
      5.9299999999999180e+00,     -6.5896407822350711e+07,     -4.5976544826510493e+06
      5.9399999999999178e+00,     -9.4823700157615113e+08,      2.8952149898436409e+08
      5.9499999999999176e+00,      3.6146214141068019e+07,      4.1311235362698400e+08
      5.9599999999999174e+00,     -2.3380069541364968e+08,      2.6361413065710312e+08
      5.9699999999999172e+00,     -5.1474067512823558e+08,     -1.3908327581501588e+07
      5.9799999999999169e+00,      7.5389020337418544e+08,      5.6297825784180117e+08
      5.9899999999999167e+00,     -1.8016377936934507e+08,      1.5584410512700102e+09
      5.9999999999999165e+00,     -2.1338549245535016e+08,      1.7295097380543172e+08
      6.0099999999999163e+00,     -1.4433334744306415e+08,      2.8992415202244782e+08
      6.0199999999999161e+00,     -3.3279080595993854e+07,     -5.8492673828592068e+06
      6.0299999999999159e+00,      4.3477340005797043e+07,     -1.1039768750200979e+07
      6.0399999999999157e+00,     -3.4460020710543633e+07,     -6.5567195420550115e+07
      6.0499999999999154e+00,     -2.2643074420548958e+08,     -2.0556593571321940e+08
      6.0599999999999152e+00,     -1.2093208013568459e+09,     -8.7620826719958767e+07
      6.0699999999999150e+00,      1.8680564620213039e+07,     -3.4935484497843191e+07
      6.0799999999999148e+00,      2.4122460020235062e+08,      2.9108348943204373e+08
      6.0899999999999146e+00,     -8.1530707920399261e+08,     -5.4468158509707905e+07
      6.0999999999999144e+00,     -8.7003235268926084e+07,      4.6747539825901955e+07
      6.1099999999999142e+00,     -6.0466957827194405e+08,     -1.6012298584007278e+08
      6.1199999999999140e+00,     -4.4497592548362560e+09,      5.4944643678175488e+09
      6.1299999999999137e+00,      4.1566108159919715e+08,      6.4478827757381511e+08
      6.1399999999999135e+00,      6.5746406117094457e+06,      1.4808000670449270e+07
      6.1499999999999133e+00,     -5.8036390765849417e+06,     -6.7767948476518020e+06
      6.1599999999999131e+00,     -2.7434450179016858e+07,      1.0699858436475040e+07
      6.1699999999999129e+00,      1.1300602695481408e+08,      1.3431896996473357e+08
      6.1799999999999127e+00,     -1.8898634578717083e+07,     -2.2287743583838423e+06
      6.1899999999999125e+00,     -3.0821755564275537e+07,     -6.5400277975182988e+07
      6.1999999999999122e+00,     -2.9308221752855927e+04,     -1.4318252924047705e+07
      6.2099999999999120e+00,     -1.0502988133871457e+07,     -5.5485808175333659e+05
      6.2199999999999118e+00,     -1.4187227436716780e+08,     -3.2259766716982789e+07
      6.2299999999999116e+00,      4.6131899298663393e+07,     -3.9020821222950965e+07
      6.2399999999999114e+00,      1.6295178980213583e+07,     -2.7959787841113318e+07
      6.2499999999999112e+00,     -3.1379296702821225e+07,      4.1705515019775920e+07
      6.2599999999999110e+00,      3.8240798485649358e+06,      1.5922926446861129e+06
      6.2699999999999108e+00,     -1.8361438799358264e+07,      4.5888896680989368e+06
      6.2799999999999105e+00,     -1.5755621922146998e+07,     -4.8025566712147154e+07
      6.2899999999999103e+00,      2.6790514514524527e+06,     -4.6910887695311774e+06
      6.2999999999999101e+00,     -5.9505687807994023e+07,     -4.4878944396253389e+08
      6.3099999999999099e+00,     -9.3366978647654521e+08,     -6.6863580920262527e+08
      6.3199999999999097e+00,     -1.2268911764103987e+09,      1.1618179347903195e+08
      6.3299999999999095e+00,      2.3661806475047040e+08,     -9.9388789189346898e+08
      6.3399999999999093e+00,     -2.6440391182300371e+08,     -2.0380267132864869e+08
      6.3499999999999091e+00,     -6.3065127280555546e+07,      1.9416808162246993e+08
      6.3599999999999088e+00,      8.3091599920594394e+07,     -5.2894236243129529e+07
      6.3699999999999086e+00,      7.4037688539366439e+07,     -8.8262986427748963e+07
      6.3799999999999084e+00,     -7.9818503155899882e+07,     -9.8588509598988861e+07
      6.3899999999999082e+00,      7.9672500151294243e+08,      6.1670400577537942e+08
      6.3999999999999080e+00,     -6.6342759349845305e+07,     -7.3540354601813063e+07
      6.4099999999999078e+00,     -1.7996652965973479e+08,      7.3780161838607654e+07
      6.4199999999999076e+00,     -3.8324958293812394e+08,     -2.3608213198148233e+08
      6.4299999999999073e+00,     -6.3267122198021241e+07,     -2.5026572934522234e+07
      6.4399999999999071e+00,      7.4352121917279017e+08,     -3.9559939619753405e+07
      6.4499999999999069e+00,      6.0349201830106586e+07,      2.4442999032395858e+07
      6.4599999999999067e+00,     -1.9455634635644379e+08,      1.2900837760401919e+08
      6.4699999999999065e+00,     -3.6943782835151786e+06,     -4.0105890029533491e+07
      6.4799999999999063e+00,     -3.3651860291498125e+07,     -1.4924835166616259e+07
      6.4899999999999061e+00,     -1.0268891619227612e+07,     -2.1221681524465464e+07
      6.4999999999999059e+00,     -5.5554014173873320e+07,      8.3695691277218461e+06
      6.5099999999999056e+00,      3.9904187956563473e+07,     -2.5255069586565543e+07
      6.5199999999999054e+00,     -1.0105786251921606e+08,     -4.5301264724450931e+07
      6.5299999999999052e+00,     -4.7436965349696398e+07,      1.1731883893355975e+08
      6.5399999999999050e+00,      5.9115233078534335e+07,      1.0852272884238791e+07
      6.5499999999999048e+00,      2.0099921027179985e+09,      7.0141970538803600e+06
      6.5599999999999046e+00,     -1.7702240975279066e+08,     -1.4157543372689686e+09
      6.5699999999999044e+00,     -2.9477765861410170e+09,     -1.5454725844702324e+08
      6.5799999999999041e+00,      8.9693252819772333e+07,     -4.3627382187365152e+07
      6.5899999999999039e+00,     -4.2320477171578348e+07,      3.3326260535754496e+08
      6.5999999999999037e+00,     -5.0971925657570708e+08,     -5.9119001220888269e+08
      6.6099999999999035e+00,     -5.2484753154797725e+07,     -3.2703062145123173e+07
      6.6199999999999033e+00,      2.9635840473431014e+07,      5.2974562096000850e+07
      6.6299999999999031e+00,      9.9894528600813057e+06,      8.7159792341330163e+06
      6.6399999999999029e+00,     -2.1413672864876520e+07,      3.1384052931293663e+07
      6.6499999999999027e+00,     -1.1863941301489353e+07,      1.4650280011561142e+07
      6.6599999999999024e+00,     -1.0906793428223309e+08,      8.1280308962523848e+07
      6.6699999999999022e+00,      2.5004194499966148e+08,      3.2252806581175274e+08
      6.6799999999999020e+00,     -1.8494345013539928e+08,     -1.4081301901732126e+08
      6.6899999999999018e+00,     -9.2096326692209318e+07,     -4.8839488838055367e+06
      6.6999999999999016e+00,      2.3475566095723608e+08,      1.5801227157836381e+08
      6.7099999999999014e+00,     -8.5538041328393149e+08,     -1.3188959353699891e+08
      6.7199999999999012e+00,      1.0230617854470246e+09,     -3.1663134179990869e+09
      6.7299999999999010e+00,     -1.5597563667861173e+09,      2.6857062118204751e+09
      6.7399999999999007e+00,     -3.6407754724071324e+08,     -2.2215854266804567e+08
      6.7499999999999005e+00,      1.3976717868395030e+07,      4.9525835535274267e+07
      6.7599999999999003e+00,     -2.9666169099230212e+08,      1.2581722162314231e+09
      6.7699999999999001e+00,     -6.4356984930403709e+08,     -7.4036833912586248e+08
      6.7799999999998999e+00,     -1.6200383375932140e+09,      1.4177302733422558e+09
      6.7899999999998997e+00,     -8.5224174960612543e+06,     -1.3075461418524198e+08
      6.7999999999998995e+00,     -6.4966464208941787e+07,     -3.0052569615824688e+07
      6.8099999999998992e+00,     -5.9984142797238063e+06,     -5.3804046927364208e+07
      6.8199999999998990e+00,      4.8455811326462299e+07,     -2.8507209927747750e+08
      6.8299999999998988e+00,      5.8824259896865770e+07,     -8.4584386013836414e+07
      6.8399999999998986e+00,     -2.6008409314107919e+08,     -6.0126832803297276e+06
      6.8499999999998984e+00,      7.3791670899903521e+07,     -5.9576960289322713e+05
      6.8599999999998982e+00,     -1.4366618338823849e+08,      9.9994721872229762e+06
      6.8699999999998980e+00,     -2.5660313883480889e+08,      5.3818809190625571e+07
      6.8799999999998978e+00,     -2.0483597805366182e+08,      9.5684208791641939e+08
      6.8899999999998975e+00,      2.8532396719389305e+07,     -5.4082659734043717e+07
      6.8999999999998973e+00,      1.0454743136567171e+08,      7.3192113228398874e+07
      6.9099999999998971e+00,      1.0812409762729749e+08,     -5.9422106645171987e+06
